"Species";"Longitude";"Latitude";"Records"
"Alansmia_cultrata";-76,25;-8,25;1
"Anthurium_brevipedunculatum";-76,25;-8,25;2
"Anthurium_breviscapum";-76,25;-8,25;6
"Anthurium_clavigerum";-76,25;-8,25;1
"Anthurium_corallinum";-76,25;-8,25;6
"Anthurium_friedrichsthalii";-76,25;-8,25;1
"Anthurium_gracile";-76,25;-8,25;4
"Anthurium_longissimilobum";-76,25;-8,25;2
"Anthurium_microspadix";-76,25;-8,25;1
"Anthurium_obtusum";-76,25;-8,25;2
"Anthurium_pachylaminum";-76,25;-8,25;1
"Anthurium_pentaphyllum";-76,25;-8,25;3
"Anthurium_sagittatum";-76,25;-8,25;4
"Anthurium_tarapotense";-76,25;-8,25;2
"Brassia_neglecta";-76,25;-8,25;1
"Epidendrum_calyptratum";-76,25;-8,25;1
"Epidendrum_macbridei";-76,25;-8,25;1
"Lycaste_macrophylla";-76,25;-8,25;1
"Microgramma_dictyophylla";-76,25;-8,25;1
"Myoxanthus_trachychlamys";-76,25;-8,25;2
"Nidema_ottonis";-76,25;-8,25;1
"Octomeria_tridentata";-76,25;-8,25;1
"Oncidium_gramineum";-76,25;-8,25;1
"Ornithocephalus_bicornis";-76,25;-8,25;1
"Peperomia_macrostachya";-76,25;-8,25;2
"Peperomia_obtusifolia";-76,25;-8,25;1
"Peperomia_trinervis";-76,25;-8,25;1
"Peristeria_pendula";-76,25;-8,25;1
"Philodendron_pulchellum";-76,25;-8,25;3
"Plectrophora_cultrifolia";-76,25;-8,25;1
"Rodriguezia_lanceolata";-76,25;-8,25;1
"Scaphyglottis_boliviensis";-76,25;-8,25;1
"Sobralia_candida";-76,25;-8,25;1
"Stelis_kefersteiniana";-76,25;-8,25;1
"Stenospermation_multiovulatum";-76,25;-8,25;1
"Stenospermation_spruceanum";-76,25;-8,25;1
"Stenospermation_zeacarpium";-76,25;-8,25;2
"Trichocentrum_nanum";-76,25;-8,25;1
"Aechmea_longifolia";-75,75;-8,25;1
"Microgramma_fosteri";-75,75;-8,25;1
"Anthurium_fendleri";-74,75;-8,25;1
"Anthurium_galactospadix";-74,75;-8,25;2
"Anthurium_gracile";-74,75;-8,25;2
"Epidendrum_bicirrhatum";-74,75;-8,25;1
"Masdevallia_weberbaueri";-74,75;-8,25;1
"Microgramma_persicariifolia";-74,75;-8,25;1
"Octomeria_tridentata";-74,75;-8,25;1
"Peperomia_alata";-74,75;-8,25;1
"Peperomia_pellucida";-74,75;-8,25;2
"Philodendron_fragrantissimum";-74,75;-8,25;1
"Philodendron_megalophyllum";-74,75;-8,25;1
"Scaphyglottis_boliviensis";-74,75;-8,25;1
"Scaphyglottis_graminifolia";-74,75;-8,25;1
"Sobralia_liliastrum";-74,75;-8,25;1
"Stenospermation_angustifolium";-74,75;-8,25;1
"Aechmea_angustifolia";-74,25;-8,25;2
"Aechmea_contracta";-74,25;-8,25;1
"Aechmea_mertensii";-74,25;-8,25;2
"Aechmea_vallerandi";-74,25;-8,25;2
"Anthurium_brevipedunculatum";-74,25;-8,25;1
"Anthurium_clavigerum";-74,25;-8,25;1
"Anthurium_gracile";-74,25;-8,25;3
"Anthurium_oxycarpum";-74,25;-8,25;1
"Epidendrum_coronatum";-74,25;-8,25;1
"Microgramma_percussa";-74,25;-8,25;1
"Microgramma_persicariifolia";-74,25;-8,25;1
"Pecluma_plumula";-74,25;-8,25;1
"Anthurium_decurrens";-73,75;-8,25;1
"Anthurium_galactospadix";-73,75;-8,25;1
"Anthurium_interruptum";-73,75;-8,25;2
"Anthurium_kunthii";-73,75;-8,25;2
"Anthurium_oxycarpum";-73,75;-8,25;2
"Peperomia_serpens";-73,75;-8,25;1
"Philodendron_hederaceum";-73,75;-8,25;1
"Tillandsia_paraensis";-73,75;-8,25;2
"Aechmea_penduliflora";-73,25;-8,25;3
"Aechmea_vallerandi";-73,25;-8,25;3
"Anthurium_clavigerum";-73,25;-8,25;2
"Anthurium_oxycarpum";-73,25;-8,25;2
"Anthurium_pentaphyllum";-73,25;-8,25;2
"Anthurium_polyschistum";-73,25;-8,25;1
"Anthurium_sagittatum";-73,25;-8,25;2
"Campyloneurum_coarctatum";-73,25;-8,25;1
"Microgramma_percussa";-73,25;-8,25;3
"Microgramma_thurnii";-73,25;-8,25;2
"Peperomia_fluviatilis";-73,25;-8,25;2
"Peperomia_juruana";-73,25;-8,25;3
"Philodendron_fragrantissimum";-73,25;-8,25;4
"Philodendron_hederaceum";-73,25;-8,25;1
"Philodendron_linnaei";-73,25;-8,25;2
"Philodendron_wurdackii";-73,25;-8,25;3
"Pleopeltis_bombycina";-73,25;-8,25;2
"Anathallis_ciliolata";-72,75;-8,25;4
"Anthurium_clavigerum";-72,75;-8,25;4
"Anthurium_gracile";-72,75;-8,25;6
"Anthurium_kunthii";-72,75;-8,25;7
"Anthurium_pentaphyllum";-72,75;-8,25;3
"Anthurium_sagittatum";-72,75;-8,25;12
"Campyloneurum_aphanophlebium";-72,75;-8,25;3
"Campyloneurum_sphenoides";-72,75;-8,25;1
"Lankesteriana_barbulata";-72,75;-8,25;4
"Lepanthes_helicocephala";-72,75;-8,25;2
"Maxillaria_danielae";-72,75;-8,25;2
"Maxillaria_subrepens";-72,75;-8,25;2
"Microgramma_percussa";-72,75;-8,25;8
"Microgramma_persicariifolia";-72,75;-8,25;2
"Microgramma_reptans";-72,75;-8,25;6
"Microgramma_thurnii";-72,75;-8,25;6
"Pabstiella_yauaperyensis";-72,75;-8,25;3
"Peperomia_elongata";-72,75;-8,25;1
"Peperomia_macrostachya";-72,75;-8,25;3
"Peperomia_pseudopereskiifolia";-72,75;-8,25;1
"Peperomia_rotundifolia";-72,75;-8,25;3
"Peperomia_serpens";-72,75;-8,25;3
"Philodendron_fragrantissimum";-72,75;-8,25;2
"Philodendron_hederaceum";-72,75;-8,25;2
"Philodendron_linnaei";-72,75;-8,25;9
"Philodendron_megalophyllum";-72,75;-8,25;2
"Philodendron_wurdackii";-72,75;-8,25;3
"Phlebodium_decumanum";-72,75;-8,25;3
"Pleopeltis_bombycina";-72,75;-8,25;2
"Rhetinantha_friedrichsthalii";-72,75;-8,25;2
"Sobralia_decora";-72,75;-8,25;2
"Stenospermation_angustifolium";-72,75;-8,25;1
"Acianthera_ciliata";-71,25;-8,25;2
"Aechmea_longifolia";-71,25;-8,25;1
"Anthurium_krukovii";-71,25;-8,25;2
"Anthurium_vittariifolium";-71,25;-8,25;4
"Campyloneurum_fuscosquamatum";-71,25;-8,25;5
"Microgramma_percussa";-71,25;-8,25;4
"Microgramma_reptans";-71,25;-8,25;2
"Peperomia_alata";-71,25;-8,25;2
"Peperomia_elongata";-71,25;-8,25;6
"Peperomia_piresii";-71,25;-8,25;2
"Peperomia_quaesita";-71,25;-8,25;2
"Peperomia_rotundifolia";-71,25;-8,25;4
"Peperomia_serpens";-71,25;-8,25;6
"Aechmea_longifolia";-70,75;-8,25;3
"Aechmea_mertensii";-70,75;-8,25;1
"Anthurium_atropurpureum";-70,75;-8,25;2
"Anthurium_clavigerum";-70,75;-8,25;9
"Anthurium_corallinum";-70,75;-8,25;1
"Anthurium_galactospadix";-70,75;-8,25;2
"Anthurium_oxycarpum";-70,75;-8,25;4
"Anthurium_vittariifolium";-70,75;-8,25;5
"Campylocentrum_micranthum";-70,75;-8,25;3
"Campyloneurum_aphanophlebium";-70,75;-8,25;1
"Epidendrum_anceps";-70,75;-8,25;1
"Epidendrum_strobiliferum";-70,75;-8,25;3
"Erycina_pusilla";-70,75;-8,25;3
"Gomesa_marshalliana";-70,75;-8,25;1
"Microgramma_dictyophylla";-70,75;-8,25;1
"Microgramma_percussa";-70,75;-8,25;1
"Pecluma_plumula";-70,75;-8,25;1
"Peperomia_elongata";-70,75;-8,25;4
"Peperomia_macrostachya";-70,75;-8,25;1
"Peperomia_scutifolia";-70,75;-8,25;3
"Peperomia_serpens";-70,75;-8,25;3
"Philodendron_linnaei";-70,75;-8,25;2
"Polystachya_foliosa";-70,75;-8,25;3
"Prosthechea_aemula";-70,75;-8,25;2
"Prosthechea_fragrans";-70,75;-8,25;1
"Philodendron_linnaei";-69,75;-8,25;2
"Aechmea_mertensii";-68,25;-8,25;1
"Anthurium_gracile";-68,25;-8,25;1
"Anthurium_lindmanianum";-68,25;-8,25;1
"Aechmea_huebneri";-67,75;-8,25;1
"Aechmea_longifolia";-67,75;-8,25;1
"Aechmea_mertensii";-67,75;-8,25;3
"Aechmea_tillandsioides";-67,75;-8,25;1
"Anthurium_gracile";-67,75;-8,25;2
"Araeococcus_micranthus";-67,75;-8,25;1
"Epidendrum_macrocarpum";-67,75;-8,25;1
"Philodendron_linnaei";-67,75;-8,25;1
"Aechmea_tocantina";-65,75;-8,25;1
"Galeandra_dives";-65,75;-8,25;1
"Orleanesia_maculata";-65,75;-8,25;1
"Ornithocephalus_cujeticola";-65,75;-8,25;2
"Polystachya_foliosa";-65,75;-8,25;1
"Microgramma_megalophylla";-65,25;-8,25;1
"Acianthera_fockei";-63,25;-8,25;1
"Aechmea_contracta";-63,25;-8,25;1
"Anthurium_bonplandii";-63,25;-8,25;2
"Anthurium_gracile";-63,25;-8,25;2
"Anthurium_pentaphyllum";-63,25;-8,25;1
"Araeococcus_flagellifolius";-63,25;-8,25;1
"Araeococcus_micranthus";-63,25;-8,25;1
"Campyloneurum_repens";-63,25;-8,25;1
"Microgramma_lycopodioides";-63,25;-8,25;1
"Microgramma_megalophylla";-63,25;-8,25;1
"Philodendron_fragrantissimum";-63,25;-8,25;1
"Philodendron_linnaei";-63,25;-8,25;1
"Philodendron_megalophyllum";-63,25;-8,25;1
"Phlebodium_decumanum";-63,25;-8,25;2
"Pleopeltis_bombycina";-63,25;-8,25;1
"Trichocentrum_nanum";-63,25;-8,25;1
"Anthurium_atropurpureum";-62,75;-8,25;1
"Anthurium_trinervium";-62,75;-8,25;1
"Microgramma_percussa";-62,75;-8,25;2
"Microgramma_reptans";-62,75;-8,25;2
"Phlebodium_decumanum";-62,75;-8,25;1
"Pleopeltis_polypodioides";-62,75;-8,25;2
"Anthurium_bonplandii";-61,75;-8,25;1
"Araeococcus_micranthus";-61,75;-8,25;1
"Dichaea_picta";-61,75;-8,25;1
"Octomeria_flaviflora";-60,25;-8,25;1
"Peperomia_macrostachya";-59,75;-8,25;1
"Scaphyglottis_sickii";-59,75;-8,25;1
"Anthurium_lindmanianum";-58,25;-8,25;3
"Microgramma_megalophylla";-58,25;-8,25;1
"Camaridium_ochroleucum";-57,25;-8,25;1
"Peperomia_macrostachya";-57,25;-8,25;1
"Peperomia_macrostachya";-54,25;-8,25;1
"Aspasia_variegata";-50,25;-8,25;2
"Brassavola_martiana";-50,25;-8,25;1
"Brassavola_tuberculata";-50,25;-8,25;2
"Camaridium_ochroleucum";-50,25;-8,25;1
"Galeandra_beyrichii";-50,25;-8,25;1
"Maxillariella_alba";-50,25;-8,25;4
"Microgramma_percussa";-50,25;-8,25;3
"Pecluma_plumula";-50,25;-8,25;1
"Peperomia_pellucida";-50,25;-8,25;2
"Phlebodium_decumanum";-50,25;-8,25;3
"Pleopeltis_polypodioides";-50,25;-8,25;1
"Polystachya_concreta";-50,25;-8,25;1
"Polystachya_foliosa";-50,25;-8,25;1
"Prosthechea_aemula";-50,25;-8,25;3
"Prosthechea_fragrans";-50,25;-8,25;2
"Scaphyglottis_prolifera";-50,25;-8,25;1
"Tillandsia_streptocarpa";-50,25;-8,25;2
"Catasetum_macrocarpum";-49,25;-8,25;1
"Gomesa_macropetala";-49,25;-8,25;1
"Microgramma_percussa";-49,25;-8,25;1
"Microgramma_persicariifolia";-49,25;-8,25;1
"Peperomia_rotundifolia";-49,25;-8,25;1
"Trichocentrum_sprucei";-49,25;-8,25;2
"Anthurium_sinuatum";-48,75;-8,25;3
"Peperomia_pellucida";-48,25;-8,25;1
"Aechmea_castelnavii";-47,75;-8,25;2
"Cyrtopodium_eugenii";-47,75;-8,25;1
"Cyrtopodium_virescens";-47,75;-8,25;1
"Epidendrum_flexuosum";-47,75;-8,25;1
"Tillandsia_loliacea";-47,75;-8,25;2
"Cyrtopodium_eugenii";-46,75;-8,25;1
"Tillandsia_loliacea";-41,25;-8,25;1
"Tillandsia_streptocarpa";-41,25;-8,25;1
"Tillandsia_loliacea";-40,75;-8,25;1
"Tillandsia_streptocarpa";-40,75;-8,25;3
"Tillandsia_loliacea";-40,25;-8,25;6
"Tillandsia_recurvata";-40,25;-8,25;5
"Tillandsia_streptocarpa";-40,25;-8,25;8
"Aechmea_fulgens";-39,75;-8,25;2
"Tillandsia_loliacea";-39,75;-8,25;15
"Tillandsia_recurvata";-39,75;-8,25;8
"Tillandsia_streptocarpa";-39,75;-8,25;8
"Catasetum_barbatum";-39,25;-8,25;2
"Tillandsia_loliacea";-39,25;-8,25;28
"Tillandsia_recurvata";-39,25;-8,25;12
"Tillandsia_streptocarpa";-39,25;-8,25;27
"Aechmea_leptantha";-38,75;-8,25;3
"Anthurium_affine";-38,75;-8,25;2
"Billbergia_porteana";-38,75;-8,25;1
"Tillandsia_loliacea";-38,75;-8,25;38
"Tillandsia_recurvata";-38,75;-8,25;9
"Tillandsia_streptocarpa";-38,75;-8,25;21
"Vanilla_palmarum";-38,75;-8,25;6
"Anathallis_dryadum";-38,25;-8,25;1
"Hohenbergia_ridleyi";-38,25;-8,25;3
"Philodendron_fragrantissimum";-38,25;-8,25;1
"Tillandsia_loliacea";-38,25;-8,25;11
"Tillandsia_pohliana";-38,25;-8,25;2
"Tillandsia_recurvata";-38,25;-8,25;6
"Tillandsia_streptocarpa";-38,25;-8,25;8
"Vanilla_palmarum";-38,25;-8,25;3
"Aechmea_leptantha";-37,75;-8,25;1
"Gomesa_barbata";-37,75;-8,25;2
"Tillandsia_loliacea";-37,75;-8,25;16
"Tillandsia_recurvata";-37,75;-8,25;20
"Tillandsia_streptocarpa";-37,75;-8,25;10
"Tillandsia_tricholepis";-37,75;-8,25;1
"Catasetum_uncatum";-37,25;-8,25;2
"Gomesa_barbata";-37,25;-8,25;2
"Microgramma_vacciniifolia";-37,25;-8,25;1
"Peperomia_blanda";-37,25;-8,25;2
"Peperomia_tetraphylla";-37,25;-8,25;2
"Pleopeltis_polypodioides";-37,25;-8,25;1
"Tillandsia_gardneri";-37,25;-8,25;2
"Tillandsia_loliacea";-37,25;-8,25;20
"Tillandsia_polystachya";-37,25;-8,25;5
"Tillandsia_recurvata";-37,25;-8,25;26
"Tillandsia_streptocarpa";-37,25;-8,25;15
"Tillandsia_tricholepis";-37,25;-8,25;1
"Tillandsia_usneoides";-37,25;-8,25;4
"Trichocentrum_cepula";-37,25;-8,25;2
"Vanilla_palmarum";-37,25;-8,25;8
"Acianthera_ochreata";-36,75;-8,25;3
"Aechmea_leptantha";-36,75;-8,25;4
"Anthurium_affine";-36,75;-8,25;2
"Billbergia_porteana";-36,75;-8,25;1
"Brassavola_tuberculata";-36,75;-8,25;3
"Campylocentrum_crassirhizum";-36,75;-8,25;2
"Catasetum_macrocarpum";-36,75;-8,25;3
"Cyrtochilum_flexuosum";-36,75;-8,25;1
"Cyrtopodium_andersonii";-36,75;-8,25;1
"Cyrtopodium_flavum";-36,75;-8,25;1
"Cyrtopodium_holstii";-36,75;-8,25;1
"Encyclia_oncidioides";-36,75;-8,25;2
"Encyclia_patens";-36,75;-8,25;1
"Epidendrum_cinnabarinum";-36,75;-8,25;4
"Epidendrum_ellipticum";-36,75;-8,25;1
"Epidendrum_flammeum";-36,75;-8,25;4
"Epidendrum_secundum";-36,75;-8,25;4
"Epidendrum_tridactylum";-36,75;-8,25;2
"Gomesa_barbata";-36,75;-8,25;3
"Gomesa_flexuosa";-36,75;-8,25;1
"Gomesa_gravesiana";-36,75;-8,25;1
"Gomesa_hydrophila";-36,75;-8,25;1
"Gomesa_martiana";-36,75;-8,25;2
"Gomesa_praetexta";-36,75;-8,25;1
"Gomesa_ramosa";-36,75;-8,25;1
"Hohenbergia_caatingae";-36,75;-8,25;2
"Isochilus_linearis";-36,75;-8,25;2
"Microgramma_vacciniifolia";-36,75;-8,25;7
"Oeceoclades_maculata";-36,75;-8,25;1
"Peperomia_alata";-36,75;-8,25;2
"Peperomia_blanda";-36,75;-8,25;1
"Peperomia_campinasana";-36,75;-8,25;4
"Peperomia_tetraphylla";-36,75;-8,25;3
"Pleopeltis_macrocarpa";-36,75;-8,25;2
"Pleopeltis_polypodioides";-36,75;-8,25;1
"Polystachya_concreta";-36,75;-8,25;2
"Stelis_neorubens";-36,75;-8,25;2
"Tillandsia_chapeuensis";-36,75;-8,25;1
"Tillandsia_gardneri";-36,75;-8,25;4
"Tillandsia_geminiflora";-36,75;-8,25;8
"Tillandsia_juncea";-36,75;-8,25;6
"Tillandsia_loliacea";-36,75;-8,25;18
"Tillandsia_pohliana";-36,75;-8,25;2
"Tillandsia_polystachya";-36,75;-8,25;3
"Tillandsia_recurvata";-36,75;-8,25;15
"Tillandsia_streptocarpa";-36,75;-8,25;12
"Tillandsia_tenuifolia";-36,75;-8,25;8
"Tillandsia_tricholepis";-36,75;-8,25;5
"Tillandsia_usneoides";-36,75;-8,25;2
"Vanilla_palmarum";-36,75;-8,25;1
"Acianthera_ochreata";-36,25;-8,25;15
"Aechmea_cephaloides";-36,25;-8,25;2
"Aechmea_leptantha";-36,25;-8,25;12
"Anathallis_microphyta";-36,25;-8,25;2
"Anthurium_affine";-36,25;-8,25;8
"Anthurium_bromelicola";-36,25;-8,25;2
"Anthurium_gracile";-36,25;-8,25;2
"Anthurium_petrophilum";-36,25;-8,25;3
"Anthurium_scandens";-36,25;-8,25;4
"Brassavola_tuberculata";-36,25;-8,25;16
"Bulbophyllum_meridense";-36,25;-8,25;2
"Campylocentrum_crassirhizum";-36,25;-8,25;6
"Campylocentrum_pernambucense";-36,25;-8,25;1
"Canistrum_aurantiacum";-36,25;-8,25;3
"Capanemia_gehrtii";-36,25;-8,25;1
"Capanemia_thereziae";-36,25;-8,25;1
"Catasetum_purum";-36,25;-8,25;1
"Catopsis_berteroana";-36,25;-8,25;3
"Cattleya_labiata";-36,25;-8,25;10
"Comparettia_coccinea";-36,25;-8,25;1
"Cyrtochilum_flexuosum";-36,25;-8,25;5
"Cyrtopodium_flavum";-36,25;-8,25;8
"Cyrtopodium_gigas";-36,25;-8,25;1
"Encyclia_advena";-36,25;-8,25;1
"Encyclia_dichroma";-36,25;-8,25;2
"Encyclia_oncidioides";-36,25;-8,25;2
"Encyclia_patens";-36,25;-8,25;3
"Epidendrum_cinnabarinum";-36,25;-8,25;12
"Epidendrum_flammeum";-36,25;-8,25;5
"Epidendrum_ibaguense";-36,25;-8,25;1
"Epidendrum_nocturnum";-36,25;-8,25;1
"Epidendrum_rigidum";-36,25;-8,25;2
"Epidendrum_secundum";-36,25;-8,25;5
"Epidendrum_tridactylum";-36,25;-8,25;5
"Eurystyles_cotyledon";-36,25;-8,25;1
"Gomesa_barbata";-36,25;-8,25;1
"Gomesa_blanchetii";-36,25;-8,25;1
"Gomesa_ciliata";-36,25;-8,25;1
"Gomesa_flexuosa";-36,25;-8,25;12
"Gomesa_hydrophila";-36,25;-8,25;1
"Gomesa_loefgrenii";-36,25;-8,25;1
"Gomesa_martiana";-36,25;-8,25;2
"Gomesa_ramosa";-36,25;-8,25;1
"Hohenbergia_caatingae";-36,25;-8,25;10
"Hohenbergia_ridleyi";-36,25;-8,25;6
"Maxillaria_danielae";-36,25;-8,25;2
"Maxillaria_ochroleuca";-36,25;-8,25;2
"Maxillaria_subrepens";-36,25;-8,25;4
"Microgramma_geminata";-36,25;-8,25;6
"Microgramma_lycopodioides";-36,25;-8,25;2
"Microgramma_vacciniifolia";-36,25;-8,25;2
"Miltonia_spectabilis";-36,25;-8,25;1
"Mormolyca_rufescens";-36,25;-8,25;1
"Niphidium_crassifolium";-36,25;-8,25;4
"Oeceoclades_maculata";-36,25;-8,25;4
"Pecluma_paradiseae";-36,25;-8,25;1
"Pecluma_pectinata";-36,25;-8,25;2
"Peperomia_blanda";-36,25;-8,25;4
"Peperomia_tetraphylla";-36,25;-8,25;4
"Phlebodium_areolatum";-36,25;-8,25;10
"Phlebodium_aureum";-36,25;-8,25;3
"Pleopeltis_astrolepis";-36,25;-8,25;2
"Polypodiodes_amoena";-36,25;-8,25;2
"Polystachya_concreta";-36,25;-8,25;6
"Polystachya_estrellensis";-36,25;-8,25;3
"Polystachya_foliosa";-36,25;-8,25;3
"Prosthechea_aemula";-36,25;-8,25;6
"Prosthechea_alagoensis";-36,25;-8,25;1
"Prosthechea_fragrans";-36,25;-8,25;3
"Scaphyglottis_fusiformis";-36,25;-8,25;2
"Serpocaulon_triseriale";-36,25;-8,25;2
"Stelis_neorubens";-36,25;-8,25;6
"Tillandsia_chapeuensis";-36,25;-8,25;8
"Tillandsia_gardneri";-36,25;-8,25;17
"Tillandsia_geminiflora";-36,25;-8,25;9
"Tillandsia_juncea";-36,25;-8,25;12
"Tillandsia_loliacea";-36,25;-8,25;5
"Tillandsia_polystachya";-36,25;-8,25;8
"Tillandsia_recurvata";-36,25;-8,25;25
"Tillandsia_streptocarpa";-36,25;-8,25;8
"Tillandsia_stricta";-36,25;-8,25;4
"Tillandsia_tenuifolia";-36,25;-8,25;28
"Tillandsia_tricholepis";-36,25;-8,25;3
"Tillandsia_usneoides";-36,25;-8,25;14
"Vanilla_palmarum";-36,25;-8,25;2
"Vriesea_ensiformis";-36,25;-8,25;3
"Vriesea_friburgensis";-36,25;-8,25;6
"Vriesea_limae";-36,25;-8,25;5
"Vriesea_procera";-36,25;-8,25;3
"Acianthera_ochreata";-35,75;-8,25;11
"Aechmea_aquilega";-35,75;-8,25;4
"Aechmea_cephaloides";-35,75;-8,25;1
"Aechmea_costantinii";-35,75;-8,25;9
"Aechmea_fulgens";-35,75;-8,25;3
"Aechmea_leptantha";-35,75;-8,25;31
"Aechmea_lingulata";-35,75;-8,25;8
"Aechmea_mertensii";-35,75;-8,25;5
"Aechmea_nudicaulis";-35,75;-8,25;3
"Aechmea_serragrandensis";-35,75;-8,25;2
"Aechmea_stelligera";-35,75;-8,25;4
"Aechmea_tomentosa";-35,75;-8,25;3
"Anathallis_brevipes";-35,75;-8,25;3
"Anthurium_affine";-35,75;-8,25;12
"Anthurium_bromelicola";-35,75;-8,25;4
"Anthurium_gracile";-35,75;-8,25;4
"Anthurium_harrisii";-35,75;-8,25;1
"Anthurium_pentaphyllum";-35,75;-8,25;5
"Anthurium_petrophilum";-35,75;-8,25;1
"Anthurium_scandens";-35,75;-8,25;3
"Araeococcus_parviflorus";-35,75;-8,25;1
"Billbergia_morelii";-35,75;-8,25;4
"Brassavola_tuberculata";-35,75;-8,25;16
"Camaridium_ochroleucum";-35,75;-8,25;2
"Camaridium_vestitum";-35,75;-8,25;1
"Campylocentrum_crassirhizum";-35,75;-8,25;7
"Campylocentrum_micranthum";-35,75;-8,25;1
"Campylocentrum_pernambucense";-35,75;-8,25;5
"Campyloneurum_repens";-35,75;-8,25;13
"Canistrum_alagoanum";-35,75;-8,25;3
"Canistrum_aurantiacum";-35,75;-8,25;4
"Canistrum_pickelii";-35,75;-8,25;7
"Catasetum_barbatum";-35,75;-8,25;2
"Catasetum_discolor";-35,75;-8,25;1
"Catasetum_gardneri";-35,75;-8,25;1
"Cattleya_labiata";-35,75;-8,25;3
"Cattleya_violacea";-35,75;-8,25;1
"Cochlidium_linearifolium";-35,75;-8,25;1
"Cochlidium_serrulatum";-35,75;-8,25;1
"Cyrtochilum_flexuosum";-35,75;-8,25;2
"Cyrtopodium_flavum";-35,75;-8,25;7
"Cyrtopodium_holstii";-35,75;-8,25;2
"Dichaea_panamensis";-35,75;-8,25;4
"Encyclia_granitica";-35,75;-8,25;1
"Encyclia_oncidioides";-35,75;-8,25;1
"Encyclia_patens";-35,75;-8,25;3
"Epidendrum_avicula";-35,75;-8,25;3
"Epidendrum_campaccii";-35,75;-8,25;3
"Epidendrum_cinnabarinum";-35,75;-8,25;14
"Epidendrum_difforme";-35,75;-8,25;2
"Epidendrum_miserrimum";-35,75;-8,25;2
"Epidendrum_nocturnum";-35,75;-8,25;3
"Epidendrum_ramosum";-35,75;-8,25;2
"Epidendrum_rigidum";-35,75;-8,25;2
"Epidendrum_secundum";-35,75;-8,25;7
"Epidendrum_subumbellatum";-35,75;-8,25;1
"Epidendrum_tridactylum";-35,75;-8,25;1
"Erycina_pusilla";-35,75;-8,25;1
"Gomesa_barbata";-35,75;-8,25;7
"Gomesa_ciliata";-35,75;-8,25;3
"Gomesa_flexuosa";-35,75;-8,25;4
"Gomesa_glaziouvii";-35,75;-8,25;1
"Gongora_nigrita";-35,75;-8,25;1
"Hohenbergia_caatingae";-35,75;-8,25;5
"Hohenbergia_ridleyi";-35,75;-8,25;13
"Isochilus_linearis";-35,75;-8,25;1
"Jacquiniella_globosa";-35,75;-8,25;2
"Laelia_marginata";-35,75;-8,25;1
"Laelia_moyobambae";-35,75;-8,25;1
"Lankesteriana_barbulata";-35,75;-8,25;1
"Lepanthopsis_floripecten";-35,75;-8,25;2
"Liparis_cogniauxiana";-35,75;-8,25;1
"Liparis_vexillifera";-35,75;-8,25;1
"Malaxis_excavata";-35,75;-8,25;2
"Maxillaria_danielae";-35,75;-8,25;1
"Maxillaria_elluziae";-35,75;-8,25;2
"Maxillaria_humilis";-35,75;-8,25;1
"Maxillaria_ochroleuca";-35,75;-8,25;4
"Microgramma_crispata";-35,75;-8,25;1
"Microgramma_geminata";-35,75;-8,25;10
"Microgramma_lycopodioides";-35,75;-8,25;8
"Microgramma_squamulosa";-35,75;-8,25;2
"Microgramma_tecta";-35,75;-8,25;2
"Microgramma_vacciniifolia";-35,75;-8,25;14
"Moranopteris_nana";-35,75;-8,25;1
"Neoregelia_pernambucana";-35,75;-8,25;2
"Niphidium_crassifolium";-35,75;-8,25;4
"Notylia_barkerae";-35,75;-8,25;2
"Notylia_inversa";-35,75;-8,25;2
"Notylia_lyrata";-35,75;-8,25;1
"Oeceoclades_maculata";-35,75;-8,25;2
"Pecluma_paradiseae";-35,75;-8,25;1
"Pecluma_pectinata";-35,75;-8,25;4
"Pecluma_ptilota";-35,75;-8,25;1
"Peperomia_alata";-35,75;-8,25;2
"Peperomia_blanda";-35,75;-8,25;13
"Peperomia_circinnata";-35,75;-8,25;3
"Peperomia_nitida";-35,75;-8,25;1
"Peperomia_obtusifolia";-35,75;-8,25;2
"Peperomia_tetraphylla";-35,75;-8,25;2
"Phlebodium_areolatum";-35,75;-8,25;9
"Phlebodium_aureum";-35,75;-8,25;5
"Phlebodium_decumanum";-35,75;-8,25;2
"Pleopeltis_astrolepis";-35,75;-8,25;14
"Pleopeltis_desvauxii";-35,75;-8,25;3
"Pleopeltis_furcata";-35,75;-8,25;5
"Pleopeltis_gyroflexa";-35,75;-8,25;2
"Pleopeltis_macrocarpa";-35,75;-8,25;4
"Pleopeltis_polypodioides";-35,75;-8,25;1
"Pleurothallis_gomezii";-35,75;-8,25;1
"Pleurothallis_ruscifolia";-35,75;-8,25;1
"Polypodiodes_amoena";-35,75;-8,25;3
"Polystachya_concreta";-35,75;-8,25;7
"Polystachya_estrellensis";-35,75;-8,25;2
"Polystachya_foliosa";-35,75;-8,25;3
"Prosthechea_alagoensis";-35,75;-8,25;1
"Prosthechea_crassilabia";-35,75;-8,25;1
"Prosthechea_fragrans";-35,75;-8,25;2
"Prosthechea_pygmaea";-35,75;-8,25;1
"Prosthechea_vespa";-35,75;-8,25;2
"Rodriguezia_bahiensis";-35,75;-8,25;4
"Scaphyglottis_graminifolia";-35,75;-8,25;1
"Scaphyglottis_livida";-35,75;-8,25;1
"Scaphyglottis_modesta";-35,75;-8,25;1
"Scaphyglottis_sickii";-35,75;-8,25;1
